REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/07/02 12:30:00,5621.65,72.51,TRADE
QLD1,2026/07/02 12:35:00,5614.26,70.30,TRADE
QLD1,2026/07/02 12:40:00,5690.66,72.51,TRADE
QLD1,2026/07/02 12:45:00,5671.86,72.51,TRADE
QLD1,2026/07/02 12:50:00,5693.82,70.30,TRADE
QLD1,2026/07/02 12:55:00,5689.96,72.52,TRADE
QLD1,2026/07/02 13:00:00,5611.1,70.30,TRADE
QLD1,2026/07/02 13:05:00,5669.38,72.52,TRADE
QLD1,2026/07/02 13:10:00,5681.19,72.51,TRADE
QLD1,2026/07/02 13:15:00,5750.01,72.51,TRADE
QLD1,2026/07/02 13:20:00,5819.67,70.30,TRADE
QLD1,2026/07/02 13:25:00,5829.38,72.76,TRADE
QLD1,2026/07/02 13:30:00,5815.38,82.35,TRADE
QLD1,2026/07/02 13:35:00,5866.07,82.35,TRADE
QLD1,2026/07/02 13:40:00,5844.49,72.52,TRADE
QLD1,2026/07/02 13:45:00,6014.81,72.52,TRADE
QLD1,2026/07/02 13:50:00,6057.74,82.36,TRADE
QLD1,2026/07/02 13:55:00,6079.77,72.52,TRADE
QLD1,2026/07/02 14:00:00,6112.89,85,TRADE
QLD1,2026/07/02 14:05:00,6121.65,96.73,TRADE
QLD1,2026/07/02 14:10:00,6137.87,70.30,TRADE
QLD1,2026/07/02 14:15:00,6160.01,72.31,TRADE
QLD1,2026/07/02 14:20:00,6174.33,82.35,TRADE
QLD1,2026/07/02 14:25:00,6181.33,82.35,TRADE
QLD1,2026/07/02 14:30:00,6233.82,74.42,TRADE
QLD1,2026/07/02 14:35:00,6152.83,72.52,TRADE
QLD1,2026/07/02 14:40:00,6187.78,70.30,TRADE
QLD1,2026/07/02 14:45:00,6266.69,72.51,TRADE
QLD1,2026/07/02 14:50:00,6306.51,70.30,TRADE
QLD1,2026/07/02 14:55:00,6373.51,82.36,TRADE
QLD1,2026/07/02 15:00:00,6392.23,82.36,TRADE
QLD1,2026/07/02 15:05:00,6383.92,72.52,TRADE
QLD1,2026/07/02 15:10:00,6427.38,72.52,TRADE
QLD1,2026/07/02 15:15:00,6461.94,73.61,TRADE
QLD1,2026/07/02 15:20:00,6532.08,70.30,TRADE
QLD1,2026/07/02 15:25:00,6530.75,92.50,TRADE
QLD1,2026/07/02 15:30:00,6593.62,109,TRADE
QLD1,2026/07/02 15:35:00,6607.76,72.51,TRADE
QLD1,2026/07/02 15:40:00,6672.54,93.83,TRADE
QLD1,2026/07/02 15:45:00,6699.12,102.88,TRADE
QLD1,2026/07/02 15:50:00,6719.41,102.88,TRADE
QLD1,2026/07/02 15:55:00,6826.77,119.51,TRADE
QLD1,2026/07/02 16:00:00,6862.99,109,TRADE
QLD1,2026/07/02 16:05:00,6887.6,72.51,TRADE
QLD1,2026/07/02 16:10:00,6906.02,102.88,TRADE
QLD1,2026/07/02 16:15:00,6945.23,102.88,TRADE
QLD1,2026/07/02 16:20:00,6980,102.88,TRADE
QLD1,2026/07/02 16:25:00,7038.25,102.88,TRADE
QLD1,2026/07/02 16:30:00,7086.38,103.82,TRADE
QLD1,2026/07/02 16:35:00,7112.41,102.88,TRADE
QLD1,2026/07/02 16:40:00,7142.51,102.88,TRADE
QLD1,2026/07/02 16:45:00,7224.85,108.12,TRADE
QLD1,2026/07/02 16:50:00,7343.25,93.20,TRADE
QLD1,2026/07/02 16:55:00,7398.94,102.88,TRADE
QLD1,2026/07/02 17:00:00,7451.63,128.91,TRADE
QLD1,2026/07/02 17:05:00,7449.16,123.57,TRADE
QLD1,2026/07/02 17:10:00,7341.14,93.65,TRADE
QLD1,2026/07/02 17:15:00,7431.21,101.07,TRADE
QLD1,2026/07/02 17:20:00,7510.39,102.88,TRADE
QLD1,2026/07/02 17:25:00,7487.95,101.09,TRADE
QLD1,2026/07/02 17:30:00,7589.26,100.56,TRADE
QLD1,2026/07/02 17:35:00,7618.55,99.96,TRADE
QLD1,2026/07/02 17:40:00,7658.62,100.68,TRADE
QLD1,2026/07/02 17:45:00,7705.63,101.39,TRADE
QLD1,2026/07/02 17:50:00,7723.98,102.08,TRADE
QLD1,2026/07/02 17:55:00,7691.35,102.03,TRADE
QLD1,2026/07/02 18:00:00,7649.75,100.68,TRADE
QLD1,2026/07/02 18:05:00,7624.16,90.40,TRADE
QLD1,2026/07/02 18:10:00,7598.64,90.40,TRADE
QLD1,2026/07/02 18:15:00,7618.61,98.49,TRADE
QLD1,2026/07/02 18:20:00,7648.89,101.32,TRADE
QLD1,2026/07/02 18:25:00,7642.04,90.40,TRADE
QLD1,2026/07/02 18:30:00,7638.88,90.40,TRADE
QLD1,2026/07/02 18:35:00,7578.37,94.98,TRADE
QLD1,2026/07/02 18:40:00,7547.88,94.89,TRADE
QLD1,2026/07/02 18:45:00,7503.49,90.01,TRADE
QLD1,2026/07/02 18:50:00,7581.53,101,TRADE
QLD1,2026/07/02 18:55:00,7445.65,90.40,TRADE
QLD1,2026/07/02 19:00:00,7470.39,90.30,TRADE
QLD1,2026/07/02 19:05:00,7416.57,90.30,TRADE
QLD1,2026/07/02 19:10:00,7376.69,90.40,TRADE
QLD1,2026/07/02 19:15:00,7392.03,90.30,TRADE
QLD1,2026/07/02 19:20:00,7363.94,90.01,TRADE
QLD1,2026/07/02 19:25:00,7305.38,87.74,TRADE
QLD1,2026/07/02 19:30:00,7275.78,84.63,TRADE
QLD1,2026/07/02 19:35:00,7252.42,88.03,TRADE
QLD1,2026/07/02 19:40:00,7249.7,88.61,TRADE
QLD1,2026/07/02 19:45:00,7240.74,85.07,TRADE
QLD1,2026/07/02 19:50:00,7214.09,84.50,TRADE
QLD1,2026/07/02 19:55:00,7160.02,83.91,TRADE
QLD1,2026/07/02 20:00:00,7178.34,84.07,TRADE
QLD1,2026/07/02 20:05:00,7119.79,84.50,TRADE
QLD1,2026/07/02 20:10:00,7108.55,84.50,TRADE
QLD1,2026/07/02 20:15:00,7110.28,84.50,TRADE
QLD1,2026/07/02 20:20:00,7032.82,80.06,TRADE
QLD1,2026/07/02 20:25:00,7008.15,82.72,TRADE
QLD1,2026/07/02 20:30:00,6986.14,72.80,TRADE
QLD1,2026/07/02 20:35:00,6900.84,76.62,TRADE
QLD1,2026/07/02 20:40:00,7107.6,79.15,TRADE
QLD1,2026/07/02 20:45:00,7057.98,77.38,TRADE
QLD1,2026/07/02 20:50:00,7085.66,78.54,TRADE
QLD1,2026/07/02 20:55:00,7150.4,82.72,TRADE
QLD1,2026/07/02 21:00:00,7058.04,71.68,TRADE
QLD1,2026/07/02 21:05:00,7059.94,80.08,TRADE
QLD1,2026/07/02 21:10:00,7070.13,80.08,TRADE
QLD1,2026/07/02 21:15:00,7035.49,82.72,TRADE
QLD1,2026/07/02 21:20:00,6971.45,80.06,TRADE
QLD1,2026/07/02 21:25:00,7035.87,78.60,TRADE
QLD1,2026/07/02 21:30:00,6905.49,72.50,TRADE
QLD1,2026/07/02 21:35:00,6876.61,90.30,TRADE
QLD1,2026/07/02 21:40:00,6874.65,80.06,TRADE
QLD1,2026/07/02 21:45:00,6885.37,80.06,TRADE
QLD1,2026/07/02 21:50:00,6864.74,80.06,TRADE
QLD1,2026/07/02 21:55:00,6849.61,80.06,TRADE
QLD1,2026/07/02 22:00:00,6763.16,73.73,TRADE
QLD1,2026/07/02 22:05:00,6683.86,71.68,TRADE
QLD1,2026/07/02 22:10:00,6727.61,80.06,TRADE
QLD1,2026/07/02 22:15:00,6682.07,72.50,TRADE
QLD1,2026/07/02 22:20:00,6642.11,73.50,TRADE
QLD1,2026/07/02 22:25:00,6625.99,74.57,TRADE
QLD1,2026/07/02 22:30:00,6543.52,55.94,TRADE
QLD1,2026/07/02 22:35:00,6494.62,57.57,TRADE
QLD1,2026/07/02 22:40:00,6476.33,67.99,TRADE
QLD1,2026/07/02 22:45:00,6447.65,79.04,TRADE
QLD1,2026/07/02 22:50:00,6503.63,78.54,TRADE
QLD1,2026/07/02 22:55:00,6405.05,69.25,TRADE
QLD1,2026/07/02 23:00:00,6341.03,69.25,TRADE
QLD1,2026/07/02 23:05:00,6298.12,71.06,TRADE
QLD1,2026/07/02 23:10:00,6235.79,69.25,TRADE
QLD1,2026/07/02 23:15:00,6252.07,69.25,TRADE
QLD1,2026/07/02 23:20:00,6200.06,55.72,TRADE
QLD1,2026/07/02 23:25:00,6158.33,55.72,TRADE
QLD1,2026/07/02 23:30:00,6125.79,56.84,TRADE
QLD1,2026/07/02 23:35:00,6137.06,55.80,TRADE
QLD1,2026/07/02 23:40:00,6107.78,58.28,TRADE
QLD1,2026/07/02 23:45:00,6152.46,55.94,TRADE
QLD1,2026/07/02 23:50:00,6109.26,67.23,TRADE
QLD1,2026/07/02 23:55:00,6056.48,77.63,TRADE
QLD1,2026/07/03 00:00:00,5993.94,53.75,TRADE
QLD1,2026/07/03 00:05:00,5960.43,58.93,TRADE
QLD1,2026/07/03 00:10:00,5901.45,72.50,TRADE
QLD1,2026/07/03 00:15:00,5884.51,78.54,TRADE
QLD1,2026/07/03 00:20:00,5870.14,76.46,TRADE
QLD1,2026/07/03 00:25:00,5856.1,72.50,TRADE
QLD1,2026/07/03 00:30:00,5826.81,72.50,TRADE
QLD1,2026/07/03 00:35:00,5832.08,56.43,TRADE
QLD1,2026/07/03 00:40:00,5769.03,53.75,TRADE
QLD1,2026/07/03 00:45:00,5755.9,67.99,TRADE
QLD1,2026/07/03 00:50:00,5744.96,82.45,TRADE
QLD1,2026/07/03 00:55:00,5736.79,55.94,TRADE
QLD1,2026/07/03 01:00:00,5726.52,53.75,TRADE
QLD1,2026/07/03 01:05:00,5661.19,53.75,TRADE
QLD1,2026/07/03 01:10:00,5675.19,67.23,TRADE
QLD1,2026/07/03 01:15:00,5658.07,73.96,TRADE
QLD1,2026/07/03 01:20:00,5613.69,44.89,TRADE
QLD1,2026/07/03 01:25:00,5641.44,44.89,TRADE
QLD1,2026/07/03 01:30:00,5593.8,67.23,TRADE
QLD1,2026/07/03 01:35:00,5613.81,69.10,TRADE
QLD1,2026/07/03 01:40:00,5559.57,44.89,TRADE
QLD1,2026/07/03 01:45:00,5616.98,53.75,TRADE
QLD1,2026/07/03 01:50:00,5552.67,67.23,TRADE
QLD1,2026/07/03 01:55:00,5559.25,72.50,TRADE
QLD1,2026/07/03 02:00:00,5568.08,45.02,TRADE
QLD1,2026/07/03 02:05:00,5570.79,53.75,TRADE
QLD1,2026/07/03 02:10:00,5596.4,67.23,TRADE
QLD1,2026/07/03 02:15:00,5602.98,72.50,TRADE
QLD1,2026/07/03 02:20:00,5540.68,45.02,TRADE
QLD1,2026/07/03 02:25:00,5568.99,44.89,TRADE
QLD1,2026/07/03 02:30:00,5549.92,55.34,TRADE
QLD1,2026/07/03 02:35:00,5524.24,54.97,TRADE
QLD1,2026/07/03 02:40:00,5537.03,54.98,TRADE
QLD1,2026/07/03 02:45:00,5502.83,53.75,TRADE
QLD1,2026/07/03 02:50:00,5490.89,53.75,TRADE
QLD1,2026/07/03 02:55:00,5501.45,53.75,TRADE
QLD1,2026/07/03 03:00:00,5468.9,53.75,TRADE
QLD1,2026/07/03 03:05:00,5543.43,53.75,TRADE
QLD1,2026/07/03 03:10:00,5539.88,44.89,TRADE
QLD1,2026/07/03 03:15:00,5533.28,55.94,TRADE
QLD1,2026/07/03 03:20:00,5549.64,67.23,TRADE
QLD1,2026/07/03 03:25:00,5596.99,45.02,TRADE
QLD1,2026/07/03 03:30:00,5529.95,53.75,TRADE
QLD1,2026/07/03 03:35:00,5531.8,67.23,TRADE
QLD1,2026/07/03 03:40:00,5526.27,53.75,TRADE
QLD1,2026/07/03 03:45:00,5598.55,53.75,TRADE
QLD1,2026/07/03 03:50:00,5575.02,55.36,TRADE
QLD1,2026/07/03 03:55:00,5529.31,55.33,TRADE
QLD1,2026/07/03 04:00:00,5561.98,55.71,TRADE
QLD1,2026/07/03 04:05:00,5580.25,45.69,TRADE
QLD1,2026/07/03 04:10:00,5626.73,56.48,TRADE
QLD1,2026/07/03 04:15:00,5590.09,56.09,TRADE
QLD1,2026/07/03 04:20:00,5589.14,53.75,TRADE
QLD1,2026/07/03 04:25:00,5578.46,56.45,TRADE
QLD1,2026/07/03 04:30:00,5605.86,72.50,TRADE
QLD1,2026/07/03 04:35:00,5657.91,57.64,TRADE
QLD1,2026/07/03 04:40:00,5692.25,78.54,TRADE
QLD1,2026/07/03 04:45:00,5645.4,53.75,TRADE
QLD1,2026/07/03 04:50:00,5752.91,78.54,TRADE
QLD1,2026/07/03 04:55:00,5750.17,78.54,TRADE
QLD1,2026/07/03 05:00:00,5775.5,78.54,TRADE
QLD1,2026/07/03 05:05:00,5806.4,72.50,TRADE
QLD1,2026/07/03 05:10:00,5910.72,83.73,TRADE
QLD1,2026/07/03 05:15:00,5885.3,69.81,TRADE
QLD1,2026/07/03 05:20:00,5926.84,83.73,TRADE
QLD1,2026/07/03 05:25:00,5987.63,78.60,TRADE
QLD1,2026/07/03 05:30:00,6030.33,82.72,TRADE
QLD1,2026/07/03 05:35:00,6080.53,82.72,TRADE
QLD1,2026/07/03 05:40:00,6064.25,82.72,TRADE
QLD1,2026/07/03 05:45:00,6150.17,83.73,TRADE
QLD1,2026/07/03 05:50:00,6159.44,90.30,TRADE
QLD1,2026/07/03 05:55:00,6100.94,83.73,TRADE
QLD1,2026/07/03 06:00:00,6147.18,86.10,TRADE
QLD1,2026/07/03 06:05:00,6217.26,84.50,TRADE
QLD1,2026/07/03 06:10:00,6336.86,84.50,TRADE
QLD1,2026/07/03 06:15:00,6379.17,92.50,TRADE
QLD1,2026/07/03 06:20:00,6412.98,93.21,TRADE
QLD1,2026/07/03 06:25:00,6398.96,86.10,TRADE
QLD1,2026/07/03 06:30:00,6515.4,88.99,TRADE
QLD1,2026/07/03 06:35:00,6596.45,80.06,TRADE
QLD1,2026/07/03 06:40:00,6601.24,84.43,TRADE
QLD1,2026/07/03 06:45:00,6615.41,84.08,TRADE
QLD1,2026/07/03 06:50:00,6666.43,82.34,TRADE
QLD1,2026/07/03 06:55:00,6759.37,90.01,TRADE
QLD1,2026/07/03 07:00:00,6705.13,84.50,TRADE
QLD1,2026/07/03 07:05:00,6786.76,84.50,TRADE
QLD1,2026/07/03 07:10:00,6759.41,82.43,TRADE
QLD1,2026/07/03 07:15:00,6744.88,84.50,TRADE
QLD1,2026/07/03 07:20:00,6725.78,81.35,TRADE
QLD1,2026/07/03 07:25:00,6666.97,84.50,TRADE
QLD1,2026/07/03 07:30:00,6674.78,80,TRADE
QLD1,2026/07/03 07:35:00,6589.89,93.21,TRADE
QLD1,2026/07/03 07:40:00,6578.88,90.03,TRADE
QLD1,2026/07/03 07:45:00,6452.64,84.50,TRADE
QLD1,2026/07/03 07:50:00,6415.82,81.52,TRADE
QLD1,2026/07/03 07:55:00,6380.86,72.50,TRADE
QLD1,2026/07/03 08:00:00,6337.14,50.21,TRADE
QLD1,2026/07/03 08:05:00,6363.18,53.75,TRADE
QLD1,2026/07/03 08:10:00,6268.73,76.29,TRADE
QLD1,2026/07/03 08:15:00,6187.21,53.75,TRADE
QLD1,2026/07/03 08:20:00,6168.69,53.75,TRADE
QLD1,2026/07/03 08:25:00,6123.97,47.58,TRADE
QLD1,2026/07/03 08:30:00,6045.17,45.12,TRADE
QLD1,2026/07/03 08:35:00,6030.41,33.15,TRADE
QLD1,2026/07/03 08:40:00,5914.67,53.75,TRADE
QLD1,2026/07/03 08:45:00,5874.19,53.75,TRADE
QLD1,2026/07/03 08:50:00,5837.82,45.12,TRADE
QLD1,2026/07/03 08:55:00,5792.43,26.81,TRADE
QLD1,2026/07/03 09:00:00,5703.7,45.69,TRADE
QLD1,2026/07/03 09:05:00,5666.36,53.75,TRADE
QLD1,2026/07/03 09:10:00,5560.97,44.30,TRADE
QLD1,2026/07/03 09:15:00,5533.5,27.72,TRADE
QLD1,2026/07/03 09:20:00,5547.49,25.73,TRADE
QLD1,2026/07/03 09:25:00,5437.94,43.01,TRADE
QLD1,2026/07/03 09:30:00,5290.47,43.01,TRADE
QLD1,2026/07/03 09:35:00,5349.51,27.72,TRADE
QLD1,2026/07/03 09:40:00,5256.9,26.81,TRADE
QLD1,2026/07/03 09:45:00,5184.92,39.75,TRADE
QLD1,2026/07/03 09:50:00,5125.03,39.75,TRADE
QLD1,2026/07/03 09:55:00,5078.99,29.69,TRADE
QLD1,2026/07/03 10:00:00,5098.43,41.35,TRADE
QLD1,2026/07/03 10:05:00,5002.15,29.12,TRADE
QLD1,2026/07/03 10:10:00,4993.57,29.12,TRADE
QLD1,2026/07/03 10:15:00,4973.7,27.72,TRADE
QLD1,2026/07/03 10:20:00,4892.63,27.72,TRADE
QLD1,2026/07/03 10:25:00,4868.99,24.81,TRADE
QLD1,2026/07/03 10:30:00,4791.95,24.81,TRADE
QLD1,2026/07/03 10:35:00,4712.43,29.10,TRADE
QLD1,2026/07/03 10:40:00,4756.56,40.10,TRADE
QLD1,2026/07/03 10:45:00,4703.47,27.72,TRADE
QLD1,2026/07/03 10:50:00,4675.51,26.45,TRADE
